Date,Athlete,Period Name,Period Number,Max Acceleration,Max Deceleration,Acceleration Efforts,Deceleration Efforts,Accel + Decel Efforts,Accel + Decel Efforts Per Minute,Duration,Distance,Player Load,Max Velocity,Max Vel (% Max),Meterage Per Minute,Player Load Per Minute,Work/Rest Ratio,Max Heart Rate,Avg Heart Rate,Max HR (% Max),Avg HR (% Max),HR Exertion,Red Zone,Heart Rate Band 1 Duration,Heart Rate Band 2 Duration,Heart Rate Band 3 Duration,Heart Rate Band 4 Duration,Heart Rate Band 5 Duration,Heart Rate Band 6 Duration,Energy,High Metabolic Load Distance,Standing Distance,Walking Distance,Jogging Distance,Running Distance,HI Distance,Sprint Distance,Sprint Efforts,Sprint Dist Per Min,High Speed Distance,High Speed Efforts,High Speed Distance Per Minute,Impacts,Acceleration B2 Efforts (Gen 2),Acceleration B3 Efforts (Gen 2),Deceleration B2 Efforts (Gen 2),Deceleration B3 Efforts (Gen 2),Hi Accel,Hi Dec,Total Distance,Total Running Distance,Total Meaningfull Distance,Total HSR,Total Sprint Distance,Total Accels,Total Decels,Total Max Velocity,Total Max Velocity (%max),Total Player Load,Total Avg HR,Total Avg HR (%max),Total Session Hi Acc Efforts,Total Session Hi Dec Efforts,Session Total Distance,Session Total Meaningfull Distance,Session Total Running Distance,Session Total HSR,Session Total Sprint Distance,Session Total Accels,Session Total Decels,Session Max Velocity,Session Max Velocity (%max),Session Total Player Load,Session Avg HR,Session Avg HR (%max),Daily Total Distance,Daily Meaningfull Distance,Daily Running Distance,Daily HSR,Daily Sprint Distance,Daily Accels,Daily Decels,Daily Player Load,Daily Speed,Daily HR,Daily Max Velocity (%max),Daily Avg HR (%max),7d Avg Total Distance,7d Avg Meaningfull Distance,7d Avg HSR,7d Avg Sprint Distance,7d Avg Accels,7d Avg Decels,7d Avg Player Load,7d Max Speed,7d Hi Acc Efforts,7d Hi Dec Efforts,21d Avg Total Distance,21d Avg Meaningfull Distance,21d Avg HSR,21d Avg Sprint Distance,21d Avg Accels,21d Avg Decels,21d Avg Player Load,ACWR Total Distance,ACWR Meaningfull Distance,ACWR HSR,ACWR Sprint Distance,ACWR Accels,ACWR Decels,ACWR Player Load,Session Date,US_date,Position,Index,Sessions Today,Participation Status,Session Type,Session Number
10/4/2024,20,05 SSG,5,3.49,-3.75,16,13,29,1.76,0:16:30,946.35,112.95,11.2,59.74,57.35,6.85,0.04,192,144,96,72.05,26.31,0.61,0:02:00,0:02:45,0:06:30,0:03:51,0:00:36,0:00:00,75.9,81.17,15.41,614.54,281.75,34.68,0,0,0,0,0,0,0,5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Attacker,,,Full,Game -1,1
10/4/2024,20,06 FINISHING,6,2.38,-2.31,1,2,3,0.29,0:10:20,428.64,48.88,8.02,42.79,41.48,4.73,0.01,158,135,79,67.33,12.99,0,0:01:10,0:01:05,0:07:00,0:00:00,0:00:00,0:00:00,31.12,7.67,26.13,228.94,173.05,0,0,0,0,0,0,0,0,5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Attacker,,,Full,Game -1,1
10/4/2024,21,Session,0,2.87,-2.81,14,7,21,0.28,1:14:39,2778.55,260,12.65,73.73,37.22,3.48,0.01,172,136,83.1,65.75,100.06,0,0:00:30,0:40:19,0:33:08,0:00:38,0:00:00,0:00:00,190.64,78.72,90.57,2101.1,537.74,42.61,4.88,0,0,0,4.88,0,0.07,7,,,,,0,0,5557.11,,1170.46,9.76,0,28,14,12.65,73.73,519.99,137.14,66.23,0,0,2778.55,585.23,,4.88,0,14,7,12.65,73.73,260,136,65.75,2778.55,585.23,,4.88,0,14,7,260,12.65,136,73.73,65.75,24312.19,8151.28,253.16,23.28,117,120,2277.58,65.21,0,0,82716.39,32558.57,1027.43,90.98,368,396,8019.08,0.88,0.75,0.74,0.77,0.95,0.91,0.85,10/4/2024,10/4/2024,Defender,1,1,Full,Game -1,1
10/4/2024,21,01 WARM UP,1,2.32,-2.25,4,2,6,0.54,0:11:09,713.45,64.62,12.65,73.73,63.99,5.8,0.02,159,139,76.8,67.16,15.42,0,0:00:06,0:04:10,0:06:52,0:00:00,0:00:00,0:00:00,48.55,30.25,12.4,527.18,130.8,38.19,4.88,0,0,0,4.88,0,0.44,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Defender,,,Full,Game -1,1
10/4/2024,21,02 TECHNICAL,2,2.36,-1.65,3,0,3,0.32,0:09:23,474.83,60.59,9.17,53.45,50.6,6.46,0.06,172,156,83.1,75.49,14.26,0,0:00:00,0:00:52,0:07:51,0:00:38,0:00:00,0:00:00,32.94,17.08,10.85,218.12,243.42,2.43,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Defender,,,Full,Game -1,1
10/4/2024,21,03 DEFENDING SHAPE,3,1.26,-1.01,0,0,0,0,0:11:47,200.85,12.46,5.8,33.8,17.04,1.06,0,135,123,65.2,59.18,14.14,0,0:00:00,0:11:47,0:00:00,0:00:00,0:00:00,0:00:00,13.12,0,9.62,186.89,4.42,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Defender,,,Full,Game -1,1
10/4/2024,21,04 ATTACKING SET PIECES,4,2.51,-2.05,4,1,5,0.32,0:15:30,363.31,28.31,8.69,50.65,23.44,1.83,0.01,141,121,68.1,58.64,18.79,0,0:00:24,0:14:10,0:00:54,0:00:00,0:00:00,0:00:00,24.98,14.81,22.22,289.73,51.36,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Defender,,,Full,Game -1,1
10/4/2024,21,05 SSG,5,2.87,-2.81,2,3,5,0.3,0:16:30,630.41,60.31,9.83,57.27,38.21,3.66,0.01,169,143,81.6,68.94,22.87,0,0:00:00,0:06:16,0:10:13,0:00:00,0:00:00,0:00:00,44.1,12.16,19.22,546.13,63.06,1.99,0,0,0,0,0,0,0,5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Defender,,,Full,Game -1,1
10/4/2024,21,06 FINISHING,6,2.13,-2.69,1,1,2,0.19,0:10:20,395.71,33.7,8.57,49.94,38.29,3.26,0,157,142,75.8,68.42,14.58,0,0:00:00,0:03:03,0:07:16,0:00:00,0:00:00,0:00:00,26.94,4.42,16.26,333.05,44.68,0,0,0,0,0,0,0,0,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Defender,,,Full,Game -1,1
10/4/2024,22,Session,0,2.76,-3.57,16,19,35,0.47,1:14:39,3207.83,325.35,13.51,75.87,42.97,4.36,0.02,180,123,90,61.56,94.98,0,0:24:46,0:21:01,0:26:23,0:02:26,0:00:00,0:00:00,715.63,136.65,101.99,2190.55,817.53,83.94,12.58,0,0,0,12.58,1,0.17,1,,,,,0,0,6415.66,,1828.1,25.16,0,32,38,13.51,75.87,650.7,123.86,61.96,0,0,3207.83,914.05,,12.58,0,16,19,13.51,75.87,325.35,123,61.56,3207.83,914.05,,12.58,0,16,19,325.35,13.51,123,75.87,61.56,25710.84,10826.49,308.27,12.97,226,218,2606.86,69.21,0,0,67366.91,30891.44,1311.54,79.46,632,600,7206.54,1.14,1.05,0.71,0.49,1.07,1.09,1.09,10/4/2024,10/4/2024,Attacker,1,1,Full,Game -1,1
10/4/2024,22,01 WARM UP,1,2.57,-2.52,2,3,5,0.45,0:11:09,801.56,87.65,13.51,75.87,71.89,7.86,0.03,149,124,74.5,61.97,14.24,0,0:01:13,0:06:14,0:03:41,0:00:00,0:00:00,0:00:00,175.24,35.42,15.29,525.24,219.83,28.55,12.58,0,0,0,12.58,1,1.13,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Attacker,,,Full,Game -1,1
10/4/2024,22,02 TECHNICAL,2,2.71,-1.73,2,0,2,0.21,0:09:23,546.55,66.41,10.26,57.6,58.25,7.08,0.05,164,138,82,69.24,13.12,0,0:00:00,0:03:10,0:06:12,0:00:00,0:00:00,0:00:00,121.31,22.75,17.4,296.07,207.36,25.79,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Attacker,,,Full,Game -1,1
10/4/2024,22,03 DEFENDING SHAPE,3,0.45,-0.38,0,0,0,0,0:11:47,228.62,12.98,4.01,22.52,19.4,1.1,0,121,105,60.5,52.74,12.38,0,0:08:47,0:02:59,0:00:00,0:00:00,0:00:00,0:00:00,47.71,0,10.49,217.51,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Attacker,,,Full,Game -1,1
10/4/2024,22,04 ATTACKING SET PIECES,4,1.19,-1.46,0,0,0,0,0:15:30,289.71,21.89,6.39,35.9,18.69,1.41,0,121,100,60.5,49.81,15.98,0,0:13:04,0:02:25,0:00:00,0:00:00,0:00:00,0:00:00,61.46,0,17.73,249.56,22.2,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Attacker,,,Full,Game -1,1
10/4/2024,22,05 SSG,5,2.76,-3.57,11,14,25,1.52,0:16:30,906.5,96.08,10.38,58.29,54.94,5.82,0.03,180,140,90,69.96,24.33,0,0:01:40,0:04:17,0:08:04,0:02:26,0:00:00,0:00:00,214.01,64,20.58,619.33,245.13,21.4,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Attacker,,,Full,Game -1,1
10/4/2024,22,06 FINISHING,6,2.27,-2.46,1,2,3,0.29,0:10:20,434.89,40.34,11.91,66.88,42.09,3.9,0.02,153,137,76.5,68.43,14.92,0,0:00:00,0:01:55,0:08:24,0:00:00,0:00:00,0:00:00,95.91,14.48,20.5,282.84,123.01,8.2,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Attacker,,,Full,Game -1,1
10/4/2024,23,Session,0,3.82,-3.16,23,12,35,0.47,1:14:39,3394.73,390.99,15.7,87.93,45.48,5.24,0.02,176,117,88,58.41,32.47,0,0:05:06,0:15:08,0:04:40,0:00:59,0:00:00,0:00:00,766.51,150.19,140.72,2214.89,916.97,98.1,21.64,2.07,0,0.03,23.71,1,0.32,23,,,,,0,0,6789.46,,2077.56,47.42,4.14,46,24,15.7,87.93,781.98,117.43,58.68,0,0,3394.73,1038.78,,23.71,2.07,23,12,15.7,87.93,390.99,117,58.41,3394.73,1038.78,,23.71,2.07,23,12,390.99,15.7,117,87.93,58.41,26455.96,11608.36,333.91,17.1,253,212,3116.05,74.35,0,0,65994.12,31038.66,1067.24,160.64,579,523,7914.43,1.2,1.12,0.94,0.32,1.31,1.22,1.18,10/4/2024,10/4/2024,Midfield,1,1,Full,Game -1,1
10/4/2024,23,01 WARM UP,1,3.82,-1.97,4,0,4,0.36,0:11:09,787.3,94.43,15.7,87.93,70.61,8.47,0.03,120,106,60,53.21,6.43,0,0:01:42,0:03:56,0:00:00,0:00:00,0:00:00,0:00:00,176.49,43.68,18.93,417.72,291.88,35.05,21.64,2.07,0,0.19,23.71,1,2.13,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Midfield,,,Full,Game -1,1
10/4/2024,23,02 TECHNICAL,2,3.2,-1.92,9,0,9,0.96,0:09:23,528.04,65.83,11.62,65.12,56.27,7.02,0.07,176,143,88,71.46,5.73,0,0:00:00,0:01:31,0:01:08,0:00:59,0:00:00,0:00:00,122.47,50.11,20.09,253.1,204.72,50.13,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Midfield,,,Full,Game -1,1
10/4/2024,23,03 DEFENDING SHAPE,3,1.5,-1.41,0,0,0,0,0:11:47,286.35,23.39,8.76,49.05,24.3,1.99,0,133,119,66.5,59.63,5.97,0,0:00:00,0:04:56,0:00:01,0:00:00,0:00:00,0:00:00,61.46,0,14.52,239.24,32.23,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Midfield,,,Full,Game -1,1
10/4/2024,23,04 ATTACKING SET PIECES,4,2.97,-3.16,1,3,4,0.26,0:15:30,416.31,40.36,10.16,56.9,26.86,2.6,0.01,134,124,67,61.93,5.49,0,0:00:00,0:02:48,0:01:24,0:00:00,0:00:00,0:00:00,93.32,14.5,33.72,306.47,71.62,4.49,0,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Midfield,,,Full,Game -1,1
10/4/2024,23,05 SSG,5,2.67,-2.51,5,8,13,0.79,0:16:30,817.2,106.09,7.98,44.68,49.53,6.43,0.01,137,113,68.5,56.28,4.7,0,0:01:09,0:01:14,0:01:22,0:00:00,0:00:00,0:00:00,188.95,24.64,31.03,651.36,134.85,0,0,0,0,0,0,0,0,10,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Midfield,,,Full,Game -1,1
10/4/2024,23,06 FINISHING,6,2.98,-2.51,4,1,5,0.48,0:10:20,559.53,60.89,9.99,55.95,54.15,5.89,0.03,136,100,68,49.86,4.16,0,0:02:14,0:00:41,0:00:44,0:00:00,0:00:00,0:00:00,123.83,17.26,22.43,347,181.67,8.43,0,0,0,0,0,0,0,10,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2024,10/4/2024,Midfield,,,Full,Game -1,1
10/5/2024,1,Session,0,3.72,-4.47,71,83,154,1.62,1:35:07,8379.31,839.53,16.6,96.74,88.09,8.83,0.21,199,162,99.5,81.23,227.19,22.77,0:05:14,0:11:03,0:24:21,0:31:40,0:22:45,0:00:00,1954.89,1008.4,107.48,3048.38,3869.34,1185,155.6,13.5,1,0.14,169.1,15,1.78,26,,,,,0,0,16758.63,,10446.88,338.2,27,142,166,16.6,96.74,1679.06,163.5,81.76,0,0,8379.31,5223.44,,169.1,13.5,71,83,16.6,96.74,839.53,162,81.23,8379.31,5223.44,,169.1,13.5,71,83,839.53,16.6,162,96.74,81.23,29073.55,14860.56,400.63,22.59,299,286,3045.76,75.08,0,0,69141,36278.8,1458.6,75.56,679,704,7541.19,1.26,1.23,0.82,0.9,1.32,1.22,1.21,10/5/2024,10/5/2024,Midfield,1,1,Full,Game,1
10/5/2024,1,01 WARM UP,1,3.43,-3.25,24,21,45,1.29,0:34:59,2025.87,228.02,14.65,85.37,57.91,6.52,0.06,173,137,86.5,68.29,49.83,0,0:04:49,0:07:41,0:19:29,0:02:58,0:00:00,0:00:00,474.39,180.41,70.25,1039.89,728.06,157.26,30.4,0,0,0,30.4,2,0.87,7,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Midfield,,,Full,Game,1
10/5/2024,1,02 1ST HALF,2,3.72,-4.22,32,32,64,2.11,0:30:18,3384.32,328.54,16.6,96.74,111.65,10.84,0.35,199,179,99.5,89.48,90.73,11.72,0:00:24,0:01:40,0:01:03,0:15:26,0:11:43,0:00:00,791.92,440.1,17.96,1079.17,1698.42,519.01,56.25,13.5,1,0.45,69.75,6,2.3,10,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Midfield,,,Full,Game,1
10/5/2024,1,03 2ND HALF,3,3.37,-4.47,15,30,45,1.51,0:29:49,2969.13,282.97,14.9,86.86,99.55,9.49,0.3,196,176,98,88.03,86.63,11.05,0:00:00,0:01:41,0:03:48,0:13:15,0:11:02,0:00:00,688.58,387.89,19.27,929.32,1442.86,508.73,68.95,0,0,0,68.95,7,2.31,9,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Midfield,,,Full,Game,1
10/5/2024,2,Session,0,3.48,-3.97,34,34,68,1.31,0:51:48,3735.38,413.44,15.31,85.53,72.11,7.98,0.1,192,162,96,80.96,102.04,2.84,0:02:20,0:02:39,0:18:30,0:25:25,0:02:50,0:00:00,282.11,369.64,82.3,1867.91,1367.69,296.28,119.92,0,0,0,119.92,8,2.32,24,,,,,0,0,7470.77,,3567.78,239.84,0,68,68,15.31,85.53,826.88,164.33,82.1,0,0,3735.38,1783.89,,119.92,0,34,34,15.31,85.53,413.44,162,80.96,3735.38,1783.89,,119.92,0,34,34,413.44,15.31,162,85.53,80.96,18443.05,6837.96,203.65,14.25,170,181,2049.37,71.5,0,0,35608.63,14101.29,450.71,14.25,349,345,3971.31,1.55,1.45,1.36,3,1.46,1.57,1.55,10/5/2024,10/5/2024,Attacker,1,1,Modified,Game,1
10/5/2024,2,01 WARM UP,1,3.48,-3.97,16,13,29,0.83,0:34:59,2007.54,236.86,13.9,77.68,57.39,6.77,0.04,184,156,92,77.8,60.64,0,0:02:12,0:02:20,0:16:11,0:14:14,0:00:00,0:00:00,149.68,130.73,70.34,1195.39,625.82,93.86,21.45,0,0,0,21.45,1,0.61,9,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Attacker,,,Modified,Game,1
10/5/2024,2,03 2ND HALF,2,3.43,-3.84,18,21,39,2.32,0:16:49,1727.85,176.58,15.31,85.53,102.75,10.5,0.23,192,175,96,87.55,41.4,2.84,0:00:08,0:00:19,0:02:18,0:11:11,0:02:50,0:00:00,132.43,238.91,11.96,672.52,741.87,202.42,98.47,0,0,0,98.47,7,5.86,15,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Attacker,,,Modified,Game,1
10/5/2024,3,Session,0,3.45,-4.44,104,111,215,1.67,2:08:40,12970.26,1475.44,14.5,83.86,100.8,11.47,0.3,194,160,97,79.91,265.09,13.62,0:05:20,0:14:48,0:40:08,0:54:45,0:13:37,0:00:00,2960.71,1369.99,144.84,4159.44,6498.58,2067.71,98.03,0,0,0,98.03,7,0.76,126,,,,,0,0,25940.52,,17328.64,196.06,0,208,222,14.5,83.86,2950.88,158.5,79.16,0,0,12970.26,8664.32,,98.03,0,104,111,14.5,83.86,1475.44,160,79.91,12970.26,8664.32,,98.03,0,104,111,1475.44,14.5,160,83.86,79.91,38825.93,21943.52,493.7,26.27,287,264,4320.41,70.92,0,0,94073.62,53841.92,1700.24,34.54,707,647,10615.77,1.24,1.22,0.87,2.28,1.22,1.22,1.22,10/5/2024,10/5/2024,Midfield,1,1,Full,Game,1
10/5/2024,3,01 WARM UP,1,3.45,-3.24,19,22,41,1.17,0:34:59,2234.04,265.66,14.5,83.86,63.86,7.59,0.08,174,135,87,67.43,49.86,0,0:05:01,0:08:57,0:17:18,0:03:41,0:00:00,0:00:00,508.61,144.24,67.98,1087.69,893.22,162.8,21.95,0,0,0,21.95,1,0.63,19,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Midfield,,,Full,Game,1
10/5/2024,3,02 1ST HALF,2,2.95,-4.14,48,35,83,1.96,0:42:27,5112.08,594.98,13.76,79.55,120.42,14.02,0.53,194,171,97,85.49,102.03,7.43,0:00:18,0:03:12,0:06:55,0:24:34,0:07:25,0:00:00,1166.46,596.38,29.76,1287.98,2820.06,963.95,10.33,0,0,0,10.33,1,0.24,46,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Midfield,,,Full,Game,1
10/5/2024,3,03 2ND HALF,3,3.44,-4.44,37,54,91,1.78,0:51:14,5624.14,614.8,14.11,81.6,109.76,12,0.36,192,168,96,83.81,113.21,6.2,0:00:00,0:02:38,0:15:54,0:26:29,0:06:11,0:00:00,1285.65,629.37,47.1,1783.77,2785.3,940.96,65.75,0,0,0,65.75,5,1.28,61,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Midfield,,,Full,Game,1
10/5/2024,4,Session,0,0,0,0,0,0,0,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,8561.03,4541.5,123.43,0,56,64,871.78,29.22,0,0,57704.15,29536.81,496.83,6.21,336,435,6030.76,0.45,0.46,0.75,0,0.5,0.44,0.43,10/5/2024,10/5/2024,Midfield,1,1,Not Going,Game,1
10/5/2024,5,Session,0,4.03,-5.18,89,105,194,1.36,2:23:02,11961.07,1330.97,16.12,93.25,83.62,9.31,0.13,191,169,99,87.69,340.13,26.49,0:00:32,0:02:34,0:22:43,1:23:16,0:26:29,0:00:00,869.47,1083.48,184.8,5905.71,4611.01,1017.56,236.79,5.37,0,0.04,242.16,16,1.69,85,,,,,0,0,23922.14,,11741.46,484.32,10.74,178,210,16.12,93.25,2661.94,168.75,87.41,0,0,11961.07,5870.73,,242.16,5.37,89,105,16.12,93.25,1330.97,169,87.69,11961.07,5870.73,,242.16,5.37,89,105,1330.97,16.12,169,93.25,87.69,37084.17,15867.57,580.58,53.17,323,322,4147.84,72.58,0,0,95452.99,44334.71,1549.41,87.84,788,807,10774.29,1.17,1.07,1.12,1.82,1.23,1.2,1.15,10/5/2024,10/5/2024,Attacker,1,1,Full,Game,1
10/5/2024,5,01 WARM UP,1,2.73,-2.79,15,16,31,0.89,0:34:59,2299.04,315.11,15.31,88.56,65.72,9.01,0.05,187,163,96.9,84.32,70.09,1.68,0:00:14,0:01:18,0:09:43,0:20:58,0:01:40,0:00:00,162.95,115.47,67.8,1443.37,700.15,67.06,20.66,0,0,0,20.66,1,0.59,16,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Attacker,,,Full,Game,1
10/5/2024,5,02 1ST HALF,2,3.4,-4.66,39,45,84,1.62,0:51:47,4690.98,500.82,13.76,79.57,90.59,9.67,0.17,191,172,99,89.25,143.6,15.08,0:00:00,0:00:31,0:05:49,0:30:10,0:15:04,0:00:00,343.04,440.84,56.3,2101.08,2011.25,447.09,75.26,0,0,0,75.26,6,1.45,39,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Attacker,,,Full,Game,1
10/5/2024,5,03 2ND HALF,3,4.03,-5.18,35,44,79,1.4,0:56:16,4971.05,515.04,16.12,93.25,88.35,9.15,0.15,186,171,96.4,88.37,126.44,9.73,0:00:17,0:00:45,0:07:11,0:32:07,0:09:43,0:00:00,363.49,527.17,60.7,2361.26,1899.61,503.41,140.87,5.37,0,0.1,146.24,9,2.6,30,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Attacker,,,Full,Game,1
10/5/2024,7,Session,0,3.97,-5.36,69,64,133,2.11,1:03:07,5465.48,699.7,15.56,85.33,86.58,11.08,0.15,193,95,101,49.49,14.46,0.8,0:07:46,0:01:29,0:00:34,0:00:11,0:00:48,0:00:00,409.57,680.29,92.24,2567.54,2073.28,576.65,155.92,0,0,0,155.92,11,2.47,55,,,,,0,0,10930.97,,5611.7,311.84,0,138,128,15.56,85.33,1399.4,96.75,50.64,0,0,5465.48,2805.85,,155.92,0,69,64,15.56,85.33,699.7,95,49.49,5465.48,2805.85,,155.92,0,69,64,699.7,15.56,95,85.33,49.49,24168.05,11260.02,365.83,20.73,384,336,2886.25,78.78,0,0,69394.25,33505.18,1733.67,194.12,1036,855,8326.17,1.04,1.01,0.63,0.32,1.11,1.18,1.04,10/5/2024,10/5/2024,Defender,1,1,Modified,Game,1
10/5/2024,7,01 WARM UP,1,3.97,-3.55,31,24,55,1.57,0:34:59,2674.79,371.11,15.52,85.1,76.46,10.61,0.09,127,80,66.5,42.02,5.22,0,0:04:00,0:00:33,0:00:21,0:00:00,0:00:00,0:00:00,198.84,231.77,61.7,1472.1,959.66,152.5,28.99,0,0,0,28.99,2,0.83,37,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Defender,,,Modified,Game,1
10/5/2024,7,02 1ST HALF,2,3.85,-5.36,22,26,48,2.54,0:18:52,2001,239.56,15.56,85.33,106.05,12.7,0.28,193,132,101,69.12,6.33,0.8,0:00:50,0:00:55,0:00:13,0:00:11,0:00:48,0:00:00,150.86,333.26,19.85,751.96,795.41,323.65,110.12,0,0,0,110.12,7,5.84,14,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2024,10/5/2024,Defender,,,Modified,Game,1
